Jun 15 2013 12:43AM 同济大学七号楼(嘉定校区)。
Jun 17 2013 1:44PM 同济大学嘉定校区校医院。
Jun 20 2013 5:41PM 同济大学(嘉定校区)。
Jun 20 2013 10:12PM 第五街(同济大学店)。
Jun 20 2013 10:27PM 同济大学(南校区)。
Jun 23 2013 12:49AM 同济大学七号楼(嘉定校区)。
Jun 26 2013 1:53PM 同济大学(嘉定校区)。
Jul 4 2013 4:07PM 第五街(同济大学店)。
Jul 6 2013 8:02PM 第五街(同济大学店)。
Sep 10 2013 9:06PM 同济大学七号楼(嘉定校区)。吃饭。。
Sep 10 2013 11:39PM Sur。
Sep 11 2013 8:28PM 同济大学七号楼(嘉定校区)。
Sep 13 2013 12:52AM 同济大学七号楼(嘉定校区)。
Sep 13 2013 6:43PM 同济大学七号楼(嘉定校区)。
Sep 16 2013 10:55AM 同济大学嘉定校区A楼。
Sep 17 2013 6:22PM 同济大学七号楼(嘉定校区)。
Sep 20 2013 12:51PM 苏堤。
Sep 20 2013 4:56PM 灵隐寺。
Sep 21 2013 11:23AM 龍之夢。
Sep 21 2013 5:26PM 上海植物园。
Sep 21 2013 9:29PM 家在塔啦内蒙古餐厅。吃饭。。
Sep 24 2013 10:03PM 同济大学七号楼(嘉定校区)。
Sep 27 2013 11:35PM 海底捞火锅(邯郸路店)。
Sep 30 2013 4:50PM 嘉亭汇。玩宠物。。
Sep 30 2013 8:31PM 第五街(同济大学店)。玩宠物。。
Oct 1 2013 9:08AM 味千拉面四川北路店。
Oct 2 2013 6:57PM 银泰百利时尚中心。
Oct 2 2013 9:22PM G60沪昆高速长安服务区。旅行。。
Oct 3 2013 12:58PM 芹川古民居。
Oct 3 2013 3:39PM 休宁县白际乡。
Oct 3 2013 10:31PM 休宁白际老谢旅舍。失眠。。
Oct 4 2013 12:41PM 休宁县白际乡。旅行。。
Oct 4 2013 3:35PM 浙江淳安。
Oct 4 2013 7:54PM 芹川古村。
Oct 5 2013 7:23PM G15沈海高速。吐槽。。
Oct 6 2013 6:07PM 同济大学地铁站。
Oct 6 2013 7:24PM 口湘堂(上海口湘堂精作湘味餐厅)。吃饭。。
Oct 7 2013 10:52PM 同济大学七号楼(嘉定校区)。失眠。。
Oct 8 2013 8:29AM 同济大学马桶楼。吐槽。。
Oct 9 2013 4:38PM 同济大学七号楼(嘉定校区)。看演出。。
Oct 10 2013 5:20PM 同济大学七号楼(嘉定校区)。闪念。。
Oct 10 2013 9:59PM 同济大学七号楼(嘉定校区)。失眠。。
Oct 12 2013 7:07PM 同济大学足球场(嘉定校区)。闪念。。
Oct 14 2013 6:19PM 同济大学七号楼(嘉定校区)。失眠。。
Oct 14 2013 11:59PM 请不要叫我好养活。失眠。。
Oct 15 2013 10:34PM 同济大学七号楼(嘉定校区)。
Oct 16 2013 7:32PM 同济大学图书馆(四平路校区)。
Oct 16 2013 8:48PM 北安跨线国康路同济大学站。闪念。。
Oct 18 2013 10:17PM 同济大学七号楼(嘉定校区)。看电影。。
Oct 22 2013 8:17PM 同济大学七号楼(嘉定校区)。闪念。。
Oct 22 2013 10:31PM 同济大学七号楼(嘉定校区)。闪念。。
Oct 23 2013 9:41PM 同济大学七号楼(嘉定校区)。闪念。。
Oct 26 2013 11:15PM 第五街(同济大学店)。
Oct 28 2013 11:24PM 同济大学七号楼(嘉定校区)。闪念。。
Oct 29 2013 6:05PM 同济大学七号楼(嘉定校区)。
Oct 29 2013 7:49PM 同济大学七号楼(嘉定校区)。闪念。。
Nov 1 2013 1:50PM 请不要叫我好养活。闪念。。
Nov 2 2013 9:48PM 海底捞火锅(张杨路店)。
Nov 3 2013 3:56PM 同济大学图书馆(四平路校区)。闪念。。
Nov 3 2013 4:04PM 第五街(同济大学店)。闪念。。
Nov 3 2013 8:58PM 广州焦叶。吃饭。。
Nov 5 2013 11:43AM 同济大学G楼(嘉定校区)。
